,Area,Room,Parking,Warehouse,Elevator,Address,Price
2287,77.0,2,1,1,1,14,5200000000.0
2288,40.0,1,1,1,0,100,1250000000.0
2289,105.0,2,1,1,1,146,2800000000.0
2290,50.0,1,1,1,1,112,3000000000.0
2291,94.0,2,1,1,0,11,3400000000.0
2292,65.0,2,1,1,0,183,2150000000.0
2293,57.0,1,1,1,0,176,750000000.0
2294,79.0,2,1,1,1,115,410000000.0
2295,60.0,2,0,1,0,74,650000000.0
2296,68.0,2,1,1,1,183,2300000000.0
2297,86.0,2,1,1,0,54,750000000.0
2298,80.0,2,1,1,1,183,2700000000.0
2299,68.0,2,1,1,0,183,2300000000.0
2300,43.0,1,1,1,0,100,1330000000.0
2301,55.0,1,1,1,1,183,1900000000.0
2302,77.0,2,1,1,1,108,2680000000.0
2303,58.0,1,0,0,0,115,315000000.0
2304,62.0,1,1,0,1,111,1440000000.0
2305,65.0,2,1,1,0,183,2200000000.0
2306,60.0,1,1,1,1,141,1530000000.0
2307,35.0,1,0,1,0,141,660000000.0
2308,54.0,1,0,1,0,19,1100000000.0
2309,70.0,2,1,1,1,164,2250000000.0
2310,122.0,3,1,1,1,59,6700000000.0
2311,54.0,1,0,1,0,141,901000000.0
2312,80.0,2,1,1,1,157,850000000.0
2313,71.0,2,1,1,1,141,1750000000.0
2314,220.0,4,1,1,0,157,7500000000.0
2315,61.0,1,0,1,0,125,838000000.0
2316,49.0,1,0,1,0,65,1078000000.0
2317,55.0,2,1,1,1,141,1349550000.0
2318,41.0,1,0,1,0,65,840000000.0
2319,64.0,2,1,1,0,141,1100000000.0
2320,240.0,4,1,1,0,13,4300000000.0
2321,32.0,1,0,1,0,65,610000000.0
2322,52.0,1,0,1,0,65,960000000.0
2323,50.0,1,0,1,0,141,640000000.0
2324,32.0,1,0,1,1,48,940000000.0
2325,40.0,1,1,1,1,19,1150000000.0
2326,73.0,1,0,1,1,84,1460000000.0
2327,50.0,1,1,1,0,13,755000000.0
2328,45.0,1,0,1,0,74,745000000.0
2329,65.0,2,1,1,0,125,1280000000.0
2330,51.0,1,1,1,1,141,1150000000.0
2331,300.0,3,1,1,0,62,24000000000.0
2332,100.0,2,1,1,0,117,2700000000.0
2333,55.0,2,1,1,1,19,1000000000.0
2334,200.0,2,0,0,0,76,2650000000.0
2335,38.0,1,1,1,1,79,1140000000.0
2336,140.0,3,1,1,1,50,9300000000.0
2338,58.0,1,1,1,0,26,2000000000.0
2339,67.0,2,0,1,1,74,1200000000.0
2340,57.0,1,1,1,0,141,870000000.0
2341,53.0,2,1,1,0,74,1100000000.0
2342,95.0,2,1,1,1,105,8900000000.0
2343,128.0,3,1,1,1,120,4350000000.0
2344,62.0,2,0,0,1,115,350000000.0
2345,60.0,1,0,1,0,141,1130000000.0
2346,52.0,1,1,1,0,141,1100000000.0
2347,52.0,1,0,1,0,74,1150100000.0
2348,45.0,1,0,1,1,79,965000000.0
2349,60.0,1,1,1,1,43,3000000000.0
2350,83.0,2,0,1,1,176,1700000000.0
2351,211.0,3,1,1,1,93,15800000000.0
2352,65.0,2,1,1,0,79,1430000000.0
2353,115.0,2,0,1,0,111,1300000000.0
2354,70.0,2,1,1,0,26,2100000000.0
2355,51.0,1,0,1,0,141,870000000.0
2356,100.0,2,1,1,1,105,7500000000.0
2357,115.0,2,1,1,1,189,10200000000.0
2358,160.0,3,1,1,1,105,17500000000.0
2359,107.0,2,1,1,1,67,6500000000.0
2360,82.0,2,1,0,1,115,500000000.0
2361,135.0,2,1,1,1,189,18000000000.0
2362,198.0,3,1,1,1,43,18000000000.0
2363,85.0,2,1,1,1,13,1100000000.0
2364,92.0,2,1,1,1,158,3250000000.0
2365,115.0,2,1,1,1,189,18000000000.0
2366,137.0,3,1,1,1,147,7200000000.0
2367,65.0,1,1,1,1,40,2170000000.0
2368,175.0,3,1,1,1,50,22000000000.0
2369,95.0,2,1,1,1,57,9800000000.0
2370,225.0,3,1,1,1,50,38500000000.0
2371,270.0,4,1,1,1,105,35000000000.0
2372,200.0,3,1,1,1,105,34000000000.0
2373,60.0,1,1,1,1,107,1200000000.0
2374,88.0,2,0,1,1,158,3350000000.0
2375,250.0,3,1,1,1,105,34000000000.0
2376,55.0,1,0,1,0,120,1600000000.0
2377,91.0,2,1,1,1,111,2435000000.0
2378,80.0,2,1,1,0,122,2800000000.0
2379,74.0,2,0,0,0,115,440000000.0
2380,90.0,2,1,1,0,120,1700000000.0
2381,43.0,1,0,1,1,160,750000000.0
2382,78.0,2,0,1,1,115,430000000.0
2383,72.0,2,1,0,1,115,385000000.0
2384,100.0,2,0,0,0,76,1200000000.0
2385,110.0,2,1,0,0,11,4000000000.0
2386,62.0,1,0,1,0,71,580000000.0
2387,120.0,1,0,0,0,4,3150000000.0
2388,120.0,2,1,1,1,43,9000000000.0
2389,64.0,2,1,1,1,111,1790000000.0
2390,147.0,3,1,1,1,135,9114000000.0
2391,140.0,3,1,1,1,77,8100000000.0
2392,170.0,3,1,1,1,68,7990000000.0
2393,109.0,2,1,1,1,68,7100000000.0
2394,310.0,3,1,1,1,14,74400000000.0
2395,283.0,3,1,1,1,50,33840000000.0
2396,66.0,1,0,0,0,145,297000000.0
2397,75.0,2,0,1,0,62,600000000.0
2398,63.0,2,1,1,1,111,1670000000.0
2399,77.0,2,1,1,1,60,6200000000.0
2400,59.0,2,1,1,1,146,1600000000.0
2401,220.0,5,1,0,0,13,6500000000.0
2402,66.0,2,1,1,0,164,2000000000.0
2403,80.0,2,1,1,0,146,2450000000.0
2404,55.0,1,0,0,1,110,1540000000.0
2405,63.0,2,0,1,0,13,410000000.0
2406,92.0,2,1,1,1,122,4000000000.0
2407,88.0,2,1,1,1,150,5250000000.0
2408,98.0,2,1,1,1,117,770000000.0
2409,75.0,2,1,1,1,74,1980000000.0
2410,114.0,2,1,1,1,113,1100000000.0
2411,80.0,2,1,1,1,122,3000000000.0
2412,50.0,1,0,0,0,152,380000000.0
2413,66.0,2,1,1,1,122,2950000000.0
2414,102.0,2,1,1,1,142,650000000.0
2415,72.0,2,1,1,1,122,3200000000.0
2416,62.0,1,0,0,0,125,1860000000.0
2417,110.0,2,0,1,1,113,840000000.0
2418,70.0,2,1,1,1,188,5250000000.0
2419,115.0,2,1,1,1,135,6000000000.0
2420,55.0,1,0,1,0,183,1550000000.0
2421,71.0,2,1,1,0,74,1780000000.0
2422,58.0,1,1,1,1,183,2050000000.0
2423,125.0,2,1,1,1,152,1375000000.0
2424,42.0,1,1,0,1,156,1750000000.0
2425,66.0,2,1,1,0,100,2200000000.0
2427,130.0,4,0,0,0,94,6200000000.0
2428,65.0,1,1,1,1,164,2450000000.0
2429,39.0,1,0,0,0,141,760000000.0
2430,60.0,2,0,1,1,125,1850000000.0
2431,75.0,2,1,1,1,141,2260000000.0
2432,70.0,1,0,1,0,141,1180000000.0
2433,57.0,2,1,1,1,141,1600000000.0
2434,39.0,1,0,1,0,141,800000000.0
2435,70.0,2,0,0,0,169,1700000000.0
2436,110.0,2,1,1,1,43,6500000000.0
2437,47.0,1,0,1,0,125,870000000.0
2438,114.0,2,0,0,0,109,6500000000.0
2439,60.0,1,0,1,1,165,2210000000.0
2440,115.0,3,1,1,1,71,1650000000.0
2441,110.0,3,1,1,1,68,5850000000.0
2442,78.0,2,1,1,1,74,2050000000.0
2443,80.0,2,1,1,1,43,4400000000.0
2444,78.0,2,0,0,1,115,420000000.0
2445,73.0,2,1,1,0,13,868000000.0
2446,95.0,2,1,1,1,13,1200000000.0
2447,63.0,2,1,1,0,19,1390000000.0
2448,98.0,2,1,1,1,13,1370000000.0
2449,105.0,2,1,1,1,71,1500000000.0
2450,50.0,1,1,1,0,170,1250000000.0
2451,51.0,1,0,1,1,76,610000000.0
2452,125.0,2,1,1,1,37,11250000000.0
2453,105.0,3,1,1,1,76,1155000000.0
2454,55.0,1,0,1,1,76,660000000.0
2455,105.0,2,1,1,1,76,1160000000.0
2456,105.0,3,1,1,1,76,1312000000.0
2457,70.0,2,1,1,1,76,714000000.0
2458,82.0,2,1,1,1,76,820000000.0
2459,50.0,1,1,1,1,97,3250000000.0
2460,105.0,2,1,1,1,117,760000000.0
2461,110.0,2,1,1,1,60,8800000000.0
2462,85.0,2,1,1,1,76,850000000.0
2463,78.0,2,1,1,0,122,3100000000.0
2464,106.0,2,1,1,1,117,505000000.0
2465,95.0,2,1,1,1,57,5700000000.0
2466,62.0,1,1,0,1,170,1530000000.0
2467,78.0,2,0,0,0,31,490000000.0
2468,225.0,4,1,1,1,77,20250000000.0
2469,72.0,2,1,1,0,156,2600000000.0
2470,50.0,1,1,0,0,115,375000000.0
2471,50.0,1,0,1,0,3,850000000.0
2472,103.0,2,0,1,0,109,3900000000.0
2473,47.0,1,1,1,0,38,695000000.0
2474,90.0,2,1,1,1,79,2000000000.0
2475,80.0,2,1,1,1,122,3760000000.0
2476,450.0,4,1,1,1,105,25000000000.0
2477,72.0,2,1,1,1,141,1700000000.0
2478,258.0,4,1,1,0,75,12000000000.0
2479,98.0,2,1,1,1,141,2630000000.0
2480,130.0,3,0,1,0,152,600000000.0
2481,700.0,3,1,1,0,31,4500000000.0
2482,104.0,2,1,1,1,152,900000000.0
2483,140.0,3,1,1,1,43,11000000000.0
2484,96.0,2,1,1,1,156,3500000000.0
2485,58.0,1,0,1,0,152,400000000.0
2486,150.0,3,1,1,1,141,4500000000.0
2487,55.0,2,1,1,0,156,1870000000.0
2488,60.0,1,0,0,0,152,430000000.0
2489,98.0,2,1,1,1,117,790000000.0
2490,85.0,2,1,1,1,152,670000000.0
2491,85.0,2,1,0,1,45,3350000000.0
2492,97.0,2,1,1,1,122,4700000000.0
2493,80.0,2,1,1,1,70,1874500000.0
2494,57.0,1,0,0,1,105,3600000000.0
2495,63.0,1,1,1,0,74,1200000000.0
2496,85.0,2,1,1,1,70,1957300000.0
2497,70.0,2,1,1,1,70,400000000.0
2498,100.0,2,1,1,1,70,2283900000.0
2499,90.0,2,1,1,1,70,2071150000.0
2500,75.0,2,0,0,0,115,365000000.0
2501,42.0,1,1,0,0,104,835000000.0
2502,250.0,4,1,1,1,189,18750000000.0
2503,83.0,2,1,1,1,38,1490000000.0
2504,90.0,2,1,1,1,31,605000000.0
2505,72.0,2,1,1,1,131,1206000000.0
2506,52.0,1,0,0,0,31,375000000.0
2507,106.0,2,1,1,1,31,2360000000.0
2508,73.0,2,1,1,1,115,385000000.0
2509,100.0,2,1,1,1,131,1850000000.0
2510,85.0,2,1,1,0,152,640000000.0
2511,49.0,1,0,0,0,3,1020000000.0
2512,115.0,2,1,1,1,41,5400000000.0
2513,127.0,2,1,1,1,100,4826000000.0
2514,93.0,2,0,1,1,61,3600000000.0
2515,47.0,1,0,0,0,71,295000000.0
2516,117.0,3,1,1,1,167,4440000000.0
2517,182.0,3,1,1,1,93,11600000000.0
2518,160.0,3,1,1,1,19,3000000000.0
2519,181.0,3,1,1,1,93,13000000000.0
2520,163.0,3,1,1,1,93,11100000000.0
2521,83.0,2,1,1,0,31,1550000000.0
2522,142.0,3,1,1,1,68,6465000000.0
2523,92.0,2,1,1,1,117,565000000.0
2524,100.0,2,1,0,1,115,900000000.0
2525,60.0,1,1,1,0,115,660000000.0
2526,58.0,1,0,0,1,115,320000000.0
2527,58.0,1,0,0,1,115,320000000.0
2528,85.0,2,1,1,1,117,650000000.0
2529,87.0,2,1,1,1,117,680000000.0
2530,78.0,2,0,0,1,115,370000000.0
2531,88.0,1,0,0,1,115,380000000.0
2532,210.0,4,1,1,0,100,23000000000.0
2533,72.0,2,1,1,1,131,411000000.0
2534,101.0,2,1,1,1,52,4550000000.0
2535,68.0,2,0,1,1,115,310000000.0
2536,60.0,1,0,1,1,71,660000000.0
2537,65.0,2,0,1,1,71,780000000.0
2538,117.0,2,1,1,1,150,10600000000.0
2539,96.0,1,0,0,0,71,1700000000.0
2540,98.0,2,1,1,1,117,910000000.0
2541,52.0,1,1,1,0,13,670000000.0
2542,85.0,2,1,1,1,122,3400000000.0
2543,62.0,2,1,1,1,122,1750000000.0
2544,74.0,2,0,0,0,115,420000000.0
2545,74.0,2,0,0,1,115,305000000.0
2546,58.0,1,0,0,0,115,255000000.0
2547,125.0,3,1,1,0,115,1650000000.0
2548,75.0,2,0,0,1,115,345000000.0
2549,58.0,5,0,0,1,115,295000000.0
2550,74.0,2,1,1,1,115,900000000.0
2551,45.0,1,0,1,1,120,1250000000.0
2552,58.0,1,1,1,1,115,275000000.0
2553,75.0,2,0,0,0,115,245000000.0
2554,75.0,2,1,0,1,115,305000000.0
2555,88.0,2,1,1,1,163,3500000000.0
2556,130.0,2,1,1,0,74,5200000000.0
2557,120.0,2,1,1,1,91,1620000000.0
2558,85.0,2,1,1,1,26,3300000000.0
2559,150.0,3,1,1,1,122,6800000000.0
2560,165.0,3,1,1,1,57,9850000000.0
2561,240.0,4,1,1,0,13,5700000000.0
2562,76.0,2,1,1,0,183,1990000000.0
2563,120.0,2,1,1,1,150,9800000000.0
2564,165.0,3,0,1,0,69,4125000000.0
2565,165.0,3,0,1,0,69,4125000000.0
2566,130.0,2,1,1,0,74,5200000000.0
2567,73.0,2,1,0,0,26,2750000000.0
2568,70.0,2,1,1,1,40,2750000000.0
2569,120.0,3,1,1,1,146,4530000000.0
2570,79.0,2,1,1,1,119,2500000000.0
2571,90.0,2,1,1,1,152,980000000.0
2572,128.0,2,0,1,0,115,950000000.0
2573,75.0,2,1,1,1,163,2300000000.0
2574,94.0,2,1,1,1,168,2650000000.0
2575,106.0,2,1,1,1,113,900000000.0
2576,72.0,2,1,1,1,122,2300000000.0
2577,208.0,2,1,1,0,119,11500000000.0
2578,126.0,3,1,1,1,188,7676000000.0
2579,105.0,2,1,1,0,134,1100000000.0
2580,216.0,4,1,1,0,13,5700000000.0
2581,92.0,2,0,1,1,80,3000000000.0
2582,80.0,2,1,1,1,160,1410000000.0
2583,130.0,1,1,1,0,31,8500000000.0
2584,300.0,4,1,1,1,166,9000000000.0
2585,73.0,2,1,1,1,119,2200000000.0
2586,100.0,2,0,1,1,145,700000000.0
2587,80.0,2,1,1,0,71,1100000000.0
2588,105.0,2,1,1,1,52,4550000000.0
2589,59.0,1,1,1,1,100,2100000000.0
2590,41.0,1,1,1,0,160,780000000.0
2591,85.0,2,1,1,1,188,5000000000.0
2592,66.0,1,0,1,0,156,1850000000.0
2593,90.0,2,1,1,1,43,6000000000.0
2594,78.0,2,0,0,1,115,405000000.0
2595,113.0,2,1,1,0,71,1520000000.0
2596,88.0,2,1,1,1,26,4000000000.0
2597,96.0,2,0,0,0,63,2850000000.0
2598,180.0,5,1,1,0,150,28800000000.0
2599,59.0,2,0,1,0,79,1070000000.0
2600,58.0,2,0,1,1,125,1270000000.0
2601,46.0,1,0,1,0,74,1013000000.0
2602,67.0,1,1,1,1,158,2600000000.0
2603,57.0,2,0,0,0,141,1090000000.0
2604,95.0,2,1,1,1,26,4000000000.0
2605,73.0,1,1,1,1,113,480000000.0
2606,87.0,2,1,1,1,117,658000000.0
2607,122.0,4,1,0,1,81,2420000000.0
2608,50.0,1,0,0,0,79,1000000000.0
2609,62.0,1,0,0,0,79,1020000000.0
2610,86.0,2,1,1,1,118,5400000000.0
2611,53.0,1,0,0,0,74,900000000.0
2612,100.0,2,1,1,1,119,435000000.0
2613,55.0,1,1,1,0,133,305000000.0
2614,58.0,1,0,0,1,115,305000000.0
2615,78.0,2,1,1,0,71,1000000000.0
2616,145.0,3,1,1,1,44,10150000000.0
2617,110.0,2,1,1,1,187,6000000000.0
2618,64.0,1,1,1,1,133,350000000.0
2619,86.0,2,0,1,0,41,1204000000.0
2620,75.0,2,0,0,0,31,520000000.0
2621,110.0,2,1,1,1,52,4550000000.0
2622,71.0,2,0,0,0,183,2000000000.0
2623,90.0,2,1,1,1,163,3750000000.0
2624,63.0,1,1,0,1,120,2153000000.0
2625,50.0,0,1,1,1,107,345000000.0
2626,85.0,2,1,0,1,117,730000000.0
2627,83.0,2,1,1,1,118,4700000000.0
2628,175.0,3,1,1,1,44,17500000000.0
2629,57.0,1,1,1,1,118,3700000000.0
2630,66.0,2,0,0,0,52,1750000000.0
2631,74.0,2,1,1,1,156,2390000000.0
2632,45.0,1,1,0,1,130,990000000.0
2633,78.0,2,1,1,1,43,4700000000.0
2634,75.0,2,0,1,1,115,280000000.0
2635,103.0,2,1,1,1,71,1442000000.0
2636,61.0,1,0,0,0,52,1800000000.0
2637,124.0,3,1,1,1,146,3900000000.0
2638,62.0,1,0,0,0,31,710000000.0
2639,110.0,2,1,1,1,60,7000000000.0
2640,180.0,3,1,1,1,118,13000000000.0
2641,40.0,1,1,1,0,13,260000000.0
2642,95.0,2,1,1,1,132,1450000000.0
2643,104.0,2,1,1,0,169,2200000000.0
2644,37.0,1,1,1,0,13,345000000.0
2645,60.0,1,1,1,0,157,600000000.0
2646,69.0,2,1,1,1,156,2600000000.0
2647,700.0,3,1,1,0,31,7000000000.0
2648,60.0,1,1,1,1,107,875000000.0
2649,95.0,2,1,0,1,105,9000000000.0
2650,51.0,1,1,1,0,13,670000000.0
2651,106.0,2,1,1,1,190,5600000000.0
2652,100.0,2,1,1,1,100,3200000000.0
2653,80.0,2,1,1,1,85,2400000000.0
2654,78.0,2,1,1,1,58,640000000.0
2655,90.0,2,1,1,1,31,1350000000.0
2656,95.0,2,0,1,1,135,9500000000.0
2657,86.0,3,0,1,1,115,330000000.0
2658,65.0,1,1,1,1,62,360000000.0
2659,102.0,1,0,1,0,71,1650000000.0
2660,75.0,2,1,1,1,163,2700000000.0
2661,150.0,5,1,1,0,146,10700000000.0
2662,60.0,1,1,1,1,115,390000000.0
2663,72.0,1,1,1,1,44,8250000000.0
2664,93.0,2,0,0,0,120,5500000000.0
2665,106.0,2,1,1,1,60,6400000000.0
2666,48.0,1,0,1,0,145,210000000.0
2667,75.0,2,1,1,0,163,2100000000.0
2668,163.0,2,1,1,1,50,9780000000.0
2669,138.0,3,1,1,1,76,1242000000.0
2670,119.0,2,1,1,1,156,4000000000.0
2671,65.0,2,1,1,1,0,2500000000.0
2672,57.0,1,0,0,1,113,450000000.0
2673,74.0,2,0,1,1,171,780000000.0
2674,119.0,3,1,1,1,156,5500000000.0
2675,75.0,2,0,1,1,115,280000000.0
2676,68.0,1,0,0,0,71,815000000.0
2677,180.0,4,1,1,1,107,2720000000.0
2678,70.0,1,1,1,1,64,2310000000.0
2679,58.0,1,0,0,0,115,255000000.0
2680,60.0,1,1,1,1,125,1985000000.0
2681,88.0,2,0,1,0,6,2500000000.0
2682,82.0,2,1,1,1,156,2800000000.0
2683,63.0,1,1,1,1,128,1134000000.0
2684,120.0,3,1,1,1,107,1750000000.0
2685,56.0,1,0,0,0,132,1900000000.0
2686,75.0,2,1,0,1,135,3850000000.0
2687,60.0,1,0,1,0,62,420000000.0
2688,50.0,2,1,1,1,119,330000000.0
2689,253.0,5,1,1,0,106,30360000000.0
2690,111.0,2,1,1,1,40,3990000000.0
2691,105.0,3,1,1,1,106,5985000000.0
2692,92.0,1,1,1,1,105,6300000000.0
2693,350.0,4,1,1,1,57,35000000000.0
2694,100.0,2,1,1,1,98,4100000000.0
2695,150.0,3,1,1,1,107,2240000000.0
2696,94.0,2,0,1,0,110,2400000000.0
2697,140.0,3,1,1,1,110,6700000000.0
2698,65.0,4,1,1,0,187,8500000000.0
2699,84.0,2,1,1,1,110,2600000000.0
2700,114.0,2,1,1,1,96,6840000000.0
2701,114.0,2,1,1,1,110,5500000000.0
2702,40.0,1,1,0,1,110,1500000000.0
2703,82.0,2,0,0,1,115,353000000.0
2704,87.0,2,1,1,1,85,2350000000.0
2705,86.0,2,0,0,1,115,470000000.0
2706,500.0,5,1,1,0,55,70000000000.0
2707,61.0,1,0,1,0,146,1490000000.0
2708,96.0,2,1,1,1,146,5280000000.0
2709,90.0,2,1,1,1,156,3400000000.0
2710,135.0,3,1,1,1,110,6000000000.0
2711,58.0,1,0,0,1,115,295000000.0
2712,114.0,2,1,1,1,60,7550000000.0
2713,75.0,2,0,0,0,115,380000000.0
2714,90.0,2,1,1,1,110,3450000000.0
2715,90.0,2,1,1,1,146,2900000000.0
2716,90.0,2,1,1,1,146,2900000000.0
2717,100.0,2,1,1,1,100,3800000000.0
2718,82.0,2,1,1,1,160,1600000000.0
2719,58.0,2,1,1,0,13,754000000.0
2720,70.0,2,1,1,1,78,3200000000.0
2721,110.0,0,1,1,1,115,102000000.0
2722,303.0,5,1,1,0,16,33330000000.0
2723,83.0,2,0,0,1,115,500000000.0
2724,75.0,2,1,1,1,115,250000000.0
2725,114.0,2,1,1,1,96,6840000000.0
2726,60.0,2,1,1,0,26,2100000000.0
2727,54.0,1,0,0,0,115,260000000.0
2729,75.0,2,1,1,1,115,390000000.0
2730,78.0,2,1,0,1,115,400000000.0
2731,78.0,2,0,0,1,115,395000000.0
2732,95.0,2,1,1,1,93,4085000000.0
2733,100.0,2,1,1,1,111,3150000000.0
2734,75.0,2,0,1,1,115,397000000.0
2735,114.0,2,1,1,1,143,6840000000.0
2736,50.0,1,0,0,0,92,250000000.0
2737,75.0,2,1,0,1,52,2700000000.0
2738,105.0,2,1,1,1,4,2400000000.0
2739,141.0,3,1,1,1,153,2115000000.0
2740,74.0,2,0,1,0,120,1600000000.0
2741,38.0,1,1,1,0,49,650000000.0
2742,80.0,1,1,1,1,57,850000000.0
2743,102.0,2,1,1,1,139,938400000.0
2744,110.0,2,1,1,1,105,10640000000.0
2745,98.0,2,0,0,0,152,830000000.0
2746,57.0,1,1,1,1,111,1600000000.0
2747,45.0,1,0,1,1,160,890000000.0
2748,105.0,2,1,1,1,74,2500000000.0
2749,135.0,2,1,1,0,134,3500000000.0
2750,65.0,1,0,0,1,135,3490000000.0
2751,88.0,2,0,1,1,153,750000000.0
2752,110.0,2,1,1,1,183,5050000000.0
2753,63.0,2,1,1,1,110,2600000000.0
2754,94.0,2,0,1,0,110,2400000000.0
2755,45.0,1,0,1,0,79,890000000.0
2756,40.0,1,0,1,0,19,1000000000.0
2757,100.0,2,0,0,0,110,3600000000.0
2758,89.0,2,1,1,0,11,3500000000.0
2759,65.0,2,1,1,0,4,1330000000.0
2760,125.0,2,1,1,1,26,6250000000.0
2761,125.0,2,1,1,1,26,6250000000.0
2762,136.0,3,1,1,1,118,7300000000.0
2763,150.0,3,1,1,1,68,7600000000.0
2764,55.0,1,0,1,0,183,1580000000.0
2765,130.0,3,1,1,1,143,8450000000.0
2766,73.0,2,0,1,0,183,1840000000.0
2767,85.0,2,1,1,1,110,3600000000.0
2768,63.0,1,1,1,1,111,1380000000.0
2769,100.0,2,1,1,1,166,5700000000.0
2770,83.0,2,1,1,1,112,55000000.0
2771,110.0,3,1,1,1,119,3150000000.0
2772,71.0,2,1,1,1,106,2160000000.0
2773,37.0,1,0,1,0,65,570000000.0
2774,68.0,1,1,1,1,119,2100000000.0
2775,78.0,1,1,1,1,119,2450000000.0
2776,105.0,2,1,1,1,119,3250000000.0
2777,60.0,1,1,1,0,122,2000000000.0
2778,113.0,2,1,1,1,78,3170000000.0
2779,300.0,5,1,1,0,87,25000000000.0
2780,50.0,2,0,1,0,74,730000000.0
2781,60.0,1,0,1,0,24,830000000.0
2782,37.0,1,0,0,0,111,620000000.0
2783,33.0,1,0,1,0,24,560000000.0
2784,73.0,2,0,1,1,74,1580000000.0
2785,59.0,1,0,1,0,24,880000000.0
2786,95.0,2,1,1,1,124,1450000000.0
2787,75.0,2,0,0,0,115,300000000.0
2788,65.0,2,0,1,1,111,1550000000.0
2789,52.0,1,0,1,0,120,1250000000.0
2790,105.0,2,1,1,0,13,1100000000.0
2791,50.0,1,0,1,0,111,850000000.0
2792,74.0,2,1,1,1,120,2200000000.0
2793,132.0,3,1,0,1,165,6700000000.0
2794,104.0,2,1,1,1,96,4200000000.0
2795,50.0,1,0,0,0,74,715000000.0
2796,55.0,1,1,1,1,84,1100000000.0
2797,46.0,1,0,0,0,84,700000000.0
2798,55.0,2,0,1,1,24,1020000000.0
2799,108.0,2,1,1,0,115,1150000000.0
2800,68.0,2,1,1,1,111,1970000000.0
2801,130.0,2,1,1,1,82,1755000000.0
2803,40.0,1,0,1,0,172,1050000000.0
2804,63.0,1,0,0,1,172,1350000000.0
2805,140.0,3,1,1,1,97,8000000000.0
2806,42.0,1,1,1,1,74,900000000.0
2807,90.0,2,1,1,1,172,3150000000.0
2808,39.0,1,1,1,0,13,550000000.0
2809,55.0,2,1,1,1,13,450000000.0
2810,200.0,3,1,1,1,150,14000000000.0
2811,98.0,2,1,1,1,160,1950000000.0
2812,71.0,2,1,1,0,141,1185000000.0
2813,50.0,1,0,0,1,172,1250000000.0
2814,53.0,1,0,1,0,172,1113000000.0
2815,60.0,1,1,1,1,122,2750000000.0
2816,160.0,3,1,1,1,113,980000000.0
2817,63.0,2,1,0,1,172,1890000000.0
2818,96.0,2,1,1,1,172,2400000000.0
2819,90.0,2,1,1,1,172,2300000000.0
2820,120.0,3,1,1,1,172,3240000000.0
2821,100.0,2,1,1,1,172,2600000000.0
2822,80.0,2,1,1,1,111,2440000000.0
2823,43.0,1,1,1,1,172,1200000000.0
2824,79.0,2,1,1,1,172,2930000000.0
2825,50.0,1,0,0,1,172,1200000000.0
2826,60.0,1,0,1,0,172,1120000000.0
2827,55.0,1,0,0,0,172,1420000000.0
2828,150.0,3,1,1,1,37,12000000000.0
2829,55.0,1,1,1,1,13,450000000.0
2830,55.0,1,0,1,0,172,1155000000.0
2831,100.0,2,1,1,1,166,5700000000.0
2832,60.0,1,1,1,0,172,1400000000.0
2833,96.0,2,1,1,1,61,5500000000.0
2834,112.0,2,1,1,1,119,3300000000.0
2835,65.0,2,1,1,0,13,600000000.0
2836,100.0,2,1,1,1,119,1060000000.0
2837,105.0,2,1,1,1,187,5600000000.0
2838,125.0,3,1,0,0,97,6500000000.0
2839,48.0,1,1,1,0,74,995000000.0
2840,67.0,2,1,1,1,64,2170000000.0
2841,83.0,2,1,1,1,50,6200000000.0
2842,150.0,3,1,1,1,117,3900000000.0
2843,100.0,2,1,1,1,111,3150000000.0
2844,111.0,3,1,1,1,119,3150000000.0
2845,53.0,2,0,0,0,172,1100000000.0
2846,75.0,2,0,0,1,115,350000000.0
2847,92.0,2,1,1,1,137,2300000000.0
2848,53.0,1,1,1,1,74,1500000000.0
2849,47.0,1,0,1,0,79,800000000.0
2850,330.0,3,1,1,1,50,46200000000.0
2851,44.0,1,1,1,0,74,1040000000.0
2852,80.0,2,1,1,1,57,6000000000.0
2853,81.0,2,1,1,0,176,1800000000.0
2854,117.0,3,1,1,1,111,3680000000.0
2855,37.0,1,0,1,0,19,950000000.0
2856,82.0,2,1,1,1,115,360000000.0
2857,98.0,2,1,1,1,160,1950000000.0
2858,150.0,3,0,1,0,188,6000000000.0
2859,51.0,1,1,1,0,70,858500000.0
2860,95.0,2,1,1,1,156,3250000000.0
2861,63.0,1,1,1,1,111,1280000000.0
2862,80.0,2,0,0,1,115,390000000.0
2863,133.0,3,1,1,1,43,8400000000.0
2864,48.0,1,0,0,1,49,710000000.0
2865,185.0,3,1,1,1,40,9500000000.0
2866,62.0,1,1,1,1,49,806000000.0
2867,75.0,2,1,0,1,49,1200000000.0
2868,48.0,1,0,0,1,49,740000000.0
2869,57.0,1,1,1,1,111,1600000000.0
2870,55.0,3,1,1,1,65,1650000000.0
2871,48.0,1,1,1,1,111,1350000000.0
2872,49.0,1,1,1,1,160,900000000.0
2873,60.0,2,0,1,1,41,1380000000.0
2874,130.0,3,1,1,1,119,4150000000.0
2875,70.0,2,1,0,1,128,1820000000.0
2876,113.0,2,1,1,1,119,3170000000.0
2877,80.0,2,1,1,1,0,3000000000.0
2878,93.0,2,1,1,0,153,650000000.0
2879,60.0,1,1,1,1,127,870000000.0
